id_orgao,codigo,disponivel,valor_congelado,despesa,valor_orcado
339608,,,,,
340911,,,,,
340965,,,,,
342685,,,,,
344568,,,,,
345128,,,,,
349554,,,,,
352112,,,,,
352688,,,,,
364073,,,,,
364871,,,,,
365169,,,,,
365631,,,,,
366524,,,,,
367433,,,,,
368077,,,,,
369986,,,,,
370859,,,,,
371530,,,,,
372658,,,,,
373848,,,,,
374038,,,,,
375960,,,,,
380240,,,,,
381669,,,,,
382920,,,,,
382979,,,,,
383303,,,,,
383571,,,,,
385820,,,,,
386889,,,,,
387700,,,,,
388052,,,,,
388432,,,,,
388975,,,,,
389101,,,,,
389471,,,,,
390958,,,,,
392060,,,,,
393327,,,,,
396114,,,,,
398067,,,,,
398525,,,,,
398891,,,,,
398956,,,,,
402993,,,,,
404269,,,,,
404671,,,,,
404708,,,,,
405945,,,,,
409930,,,,,
409945,,,,,
410052,,,,,
410357,,,,,
410537,,,,,
410842,,,,,
411642,,,,,
414028,,,,,
414350,,,,,
414495,,,,,
415216,,,,,
415546,,,,,
415698,,,,,
419375,,,,,
420163,,,,,
420724,,,,,
421018,,,,,
422479,,,,,
423399,,,,,
424539,,,,,
427921,,,,,
428323,,,,,
428653,,,,,
429610,,,,,
430392,,,,,
430708,,,,,
432144,,,,,
432237,,,,,
433280,,,,,
434397,,,,,
434585,,,,,
438068,,,,,
438551,,,,,
439182,,,,,
440225,,,,,
440563,,,,,
442910,,,,,
444821,,,,,
445760,,,,,
446345,,,,,
447086,,,,,
447516,,,,,
464525,,,,,
466202,,,,,
466477,,,,,
466800,,,,,
469878,,,,,
470869,,,,,
471196,,,,,
471711,,,,,
472262,,,,,
472327,,,,,
474071,,,,,
476278,,,,,
477825,,,,,
478967,,,,,
479020,,,,,
479170,,,,,
479305,,,,,
479853,,,,,
480888,,,,,
481448,,,,,
482356,,,,,
482810,,,,,
483646,,,,,
483876,,,,,
484135,,,,,
484301,,,,,
484412,,,,,
485006,,,,,
485534,,,,,
485762,,,,,
485772,,,,,
486457,,,,,
487371,,,,,
488195,,,,,
488427,,,,,
489320,,,,,
489889,,,,,
490677,,,,,
490894,,,,,
491279,,,,,
491966,,,,,
492286,,,,,
492726,,,,,
493453,,,,,
493465,,,,,
494214,,,,,
494471,,,,,
494789,,,,,
494960,,,,,
495035,,,,,
495449,,,,,
495509,,,,,
495625,,,,,
495879,,,,,
495913,,,,,
496334,,,,,
496442,,,,,
496764,,,,,
497130,,,,,
497632,,,,,
498543,,,,,
498635,,,,,
498755,,,,,
500016,,,,,
500552,,,,,
500668,,,,,
501208,,,,,
501637,,,,,
503322,,,,,
503516,,,,,
503804,,,,,
504013,,,,,
504022,,,,,
504466,,,,,
504635,,,,,
505413,,,,,
506185,,,,,
506804,,,,,
507016,,,,,
507279,,,,,
508028,,,,,
508079,,,,,
509236,,,,,
509607,,,,,
509913,,,,,
510149,,,,,
511678,,,,,
512581,,,,,
512775,,,,,
512940,,,,,
512977,,,,,
514043,,,,,
514302,,,,,
514445,,,,,
514776,,,,,
514864,,,,,
515646,,,,,
515676,,,,,
516364,,,,,
517000,,,,,
517231,,,,,
517352,,,,,
518223,,,,,
518258,,,,,
518496,,,,,
519294,,,,,
519584,,,,,
520002,,,,,
520006,,,,,
520024,,,,,
520286,,,,,
520325,,,,,
521341,,,,,
521509,,,,,
521590,,,,,
521895,,,,,
522426,,,,,
522434,,,,,
522441,,,,,
522446,,,,,
522529,,,,,
522622,,,,,
522714,,,,,
522889,,,,,
522891,,,,,
522894,,,,,
522899,,,,,
523466,,,,,
523545,,,,,
523655,,,,,
523857,,,,,
523875,,,,,
523928,,,,,
524790,,,,,
525885,,,,,
525974,,,,,
527393,,,,,
527580,,,,,
527799,,,,,
528464,,,,,
529597,,,,,
530112,,,,,
530487,,,,,
530514,,,,,
530841,,,,,
531384,,,,,
531643,,,,,
532335,,,,,
532477,,,,,
532615,,,,,
532739,,,,,
532750,,,,,
532868,,,,,
532869,,,,,
533091,,,,,
533301,,,,,
534133,,,,,
534816,,,,,
534946,,,,,
534998,,,,,
535379,,,,,
535833,,,,,
536318,,,,,
536632,,,,,
536649,,,,,
536660,,,,,
536666,,,,,
536852,,,,,
536992,,,,,
538210,,,,,
540249,,,,,
540293,,,,,
540602,,,,,
540682,,,,,
541274,,,,,
541586,,,,,
541702,,,,,
542296,,,,,
542574,,,,,
542707,,,,,
543279,,,,,
543428,,,,,
544122,,,,,
545200,,,,,
545298,,,,,
545443,,,,,
545462,,,,,
546196,,,,,
546941,,,,,
547311,,,,,
548197,,,,,
548899,,,,,
549129,,,,,
549226,,,,,
549445,,,,,
549586,,,,,
549873,,,,,
549918,,,,,
550412,,,,,
550941,,,,,
551031,,,,,
551205,,,,,
551219,,,,,
551234,,,,,
551802,,,,,
551836,,,,,
552116,,,,,
552339,,,,,
552399,,,,,
552515,,,,,
552622,,,,,
553825,,,,,
553856,,,,,
554314,,,,,
554540,,,,,
555346,,,,,
555614,,,,,
555721,,,,,
556089,,,,,
556175,,,,,
556228,,,,,
556592,,,,,
556972,,,,,
557652,,,,,
558333,,,,,
558533,,,,,
558661,,,,,
558962,,,,,
558983,,,,,
559168,,,,,
559382,,,,,
559414,,,,,
559584,,,,,
559851,,,,,
560074,,,,,
560567,,,,,
560676,,,,,
560773,,,,,
561312,,,,,
561457,,,,,
561534,,,,,
561591,,,,,
561640,,,,,
561841,,,,,
562090,,,,,
562270,,,,,
563706,,,,,
563733,,,,,
563735,,,,,
563769,,,,,
563794,,,,,
564105,,,,,
564129,,,,,
564144,,,,,
564245,,,,,
564268,,,,,
564596,,,,,
564792,,,,,
564898,,,,,
564958,,,,,
565513,,,,,
565582,,,,,
565607,,,,,
565715,,,,,
565888,,,,,
566133,,,,,
566339,,,,,
566346,,,,,
566358,,,,,
566369,,,,,
566392,,,,,
566407,,,,,
566415,,,,,
566720,,,,,
566813,,,,,
566814,,,,,
567033,,,,,
567262,,,,,
567363,,,,,
567402,,,,,
567429,,,,,
567500,,,,,
567627,,,,,
567754,,,,,
567915,,,,,
567958,,,,,
567979,,,,,
568074,,,,,
568474,,,,,
568502,,,,,
568533,,,,,
569035,,,,,
569854,,,,,
569862,,,,,
569930,,,,,
570137,,,,,
570157,,,,,
570168,,,,,
570271,,,,,
570287,,,,,
570351,,,,,
570623,,,,,
570759,,,,,
570783,,,,,
570864,,,,,
571083,,,,,
571441,,,,,
571503,,,,,
571516,,,,,
571554,,,,,
571681,,,,,
571693,,,,,
571779,,,,,
571871,,,,,
571885,,,,,
571907,,,,,
572051,,,,,
572067,,,,,
572103,,,,,
572416,,,,,
572436,,,,,
572447,,,,,
572504,,,,,
572508,,,,,
572514,,,,,
572733,,,,,
572752,,,,,
572765,,,,,
573043,,,,,
573063,,,,,
573225,,,,,
573411,,,,,
573519,,,,,
573578,,,,,
573654,,,,,
573777,,,,,
573790,,,,,
573821,,,,,
573831,,,,,
573893,,,,,
573986,,,,,
574002,,,,,
574065,,,,,
574125,,,,,
574194,,,,,
574212,,,,,
574250,,,,,
574320,,,,,
574348,,,,,
574549,,,,,
574648,,,,,
574708,,,,,
574973,,,,,
575018,,,,,
575100,,,,,
575124,,,,,
575281,,,,,
575290,,,,,
575387,,,,,
575560,,,,,
575681,,,,,
575929,,,,,
576158,,,,,
576483,,,,,
576600,,,,,
576841,,,,,
576882,,,,,
576940,,,,,
576946,,,,,
577069,,,,,
577096,,,,,
577256,,,,,
577286,,,,,
577347,,,,,
577376,,,,,
577498,,,,,
577648,,,,,
577680,,,,,
577824,,,,,
577914,,,,,
577915,,,,,
577980,,,,,
578030,,,,,
578109,,,,,
578197,,,,,
578447,,,,,
578546,,,,,
578578,,,,,
578600,,,,,
578676,,,,,
578717,,,,,
579279,,,,,
579316,,,,,
579549,,,,,
579571,,,,,
579575,,,,,
579619,,,,,
579762,,,,,
580094,,,,,
580346,,,,,
580360,,,,,
580540,,,,,
580646,,,,,
580684,,,,,
580880,,,,,
580883,,,,,
580960,,,,,
581139,,,,,
581305,,,,,
581431,,,,,
581530,,,,,
581586,,,,,
581657,,,,,
582123,,,,,
582190,,,,,
582218,,,,,
582301,,,,,
582305,,,,,
582333,,,,,
582390,,,,,
582394,,,,,
582406,,,,,
582446,,,,,
582474,,,,,
582574,,,,,
582578,,,,,
582636,,,,,
582650,,,,,
582833,,,,,
582878,,,,,
582940,,,,,
582958,,,,,
583012,,,,,
583039,,,,,
583098,,,,,
583113,,,,,
583142,,,,,
583170,,,,,
583191,,,,,
583240,,,,,
583433,,,,,
583459,,,,,
583473,,,,,
583609,,,,,
583645,,,,,
583708,,,,,
583873,,,,,
583964,,,,,
583970,,,,,
583977,,,,,
584178,,,,,
584408,,,,,
584580,,,,,
584611,,,,,
584766,,,,,
584813,,,,,
585074,,,,,
585170,,,,,
585200,,,,,
585212,,,,,
585406,,,,,
585603,,,,,
585611,,,,,
585644,,,,,
585652,,,,,
585693,,,,,
585779,,,,,
586078,,,,,
586165,,,,,
586346,,,,,
586416,,,,,
586440,,,,,
586535,,,,,
586581,,,,,
586742,,,,,
586843,,,,,
586996,,,,,
587192,,,,,
587194,,,,,
587223,,,,,
587297,,,,,
587409,,,,,
587418,,,,,
587423,,,,,
587564,,,,,
587702,,,,,
587722,,,,,
587732,,,,,
587754,,,,,
587755,,,,,
587810,,,,,
587923,,,,,
587985,,,,,
588117,,,,,
588265,,,,,
588355,,,,,
588642,,,,,
588883,,,,,
588910,,,,,
589067,,,,,
589123,,,,,
589296,,,,,
589302,,,,,
589411,,,,,
589508,,,,,
589509,,,,,
589903,,,,,
589950,,,,,
590202,,,,,
590231,,,,,
590325,,,,,
590360,,,,,
590362,,,,,
590372,,,,,
590625,,,,,
590667,,,,,
590931,,,,,
590994,,,,,
591030,,,,,
591223,,,,,
591273,,,,,
591299,,,,,
591410,,,,,
591414,,,,,
591420,,,,,
591501,,,,,
591518,,,,,
591558,,,,,
591574,,,,,
591589,,,,,
591591,,,,,
591787,,,,,
591820,,,,,
591978,,,,,
592147,,,,,
592205,,,,,
592290,,,,,
592317,,,,,
592322,,,,,
592471,,,,,
592480,,,,,
592496,,,,,
592618,,,,,
592624,,,,,
592772,,,,,
592854,,,,,
592900,,,,,
593023,,,,,
593081,,,,,
593385,,,,,
593427,,,,,
593444,,,,,
593510,,,,,
593513,,,,,
593514,,,,,
593593,,,,,
593631,,,,,
593685,,,,,
593692,,,,,
593694,,,,,
593695,,,,,
593711,,,,,
593712,,,,,
593715,,,,,
593727,,,,,
593743,,,,,
593798,,,,,
593871,,,,,
593875,,,,,
593898,,,,,
594056,,,,,
594456,,,,,
594468,,,,,
594529,,,,,
594677,,,,,
594693,,,,,
594762,,,,,
594928,,,,,
595103,,,,,
595138,,,,,
595241,,,,,
595295,,,,,
595345,,,,,
595436,,,,,
595499,,,,,
595570,,,,,
595678,,,,,
595818,,,,,
595854,,,,,
595874,,,,,
595925,,,,,
596017,,,,,
596107,,,,,
596108,,,,,
596114,,,,,
596144,,,,,
596242,,,,,
596305,,,,,
596372,,,,,
596390,,,,,
596417,,,,,
596451,,,,,
596535,,,,,
596596,,,,,
596847,,,,,
596892,,,,,
596897,,,,,
596964,,,,,
597050,,,,,
597102,,,,,
597286,,,,,
597301,,,,,
597532,,,,,
597742,,,,,
597790,,,,,
597878,,,,,
597886,,,,,
597894,,,,,
598000,,,,,
598230,,,,,
598243,,,,,
598252,,,,,
598260,,,,,
598351,,,,,
598462,,,,,
598623,,,,,
598709,,,,,
598760,,,,,
598883,,,,,
598907,,,,,
598914,,,,,
598969,,,,,
598986,,,,,
599037,,,,,
599230,,,,,
599292,,,,,
599402,,,,,
599739,,,,,
599748,,,,,
599785,,,,,
599787,,,,,
599794,,,,,
599836,,,,,
599840,,,,,
599895,,,,,
599908,,,,,
600121,,,,,
600279,,,,,
600370,,,,,
600490,,,,,
600684,,,,,
600740,,,,,
600771,,,,,
600856,,,,,
600966,,,,,
601243,,,,,
601251,,,,,
601269,,,,,
601346,,,,,
601455,,,,,
601497,,,,,
601499,,,,,
601504,,,,,
601635,,,,,
601655,,,,,
601885,,,,,
601887,,,,,
601896,,,,,
602009,,,,,
602014,,,,,
602066,,,,,
602147,,,,,
602245,,,,,
602395,,,,,
602458,,,,,
602496,,,,,
603012,,,,,
603035,,,,,
603036,,,,,
603038,,,,,
603165,,,,,
603210,,,,,
603287,,,,,
603398,,,,,
603440,,,,,
603446,,,,,
603601,,,,,
603627,,,,,
603661,,,,,
603908,,,,,
603912,,,,,
604095,,,,,
604116,,,,,
604151,,,,,
604187,,,,,
604196,,,,,
604200,,,,,
604204,,,,,
604238,,,,,
604292,,,,,
604315,,,,,
604356,,,,,
604543,,,,,
604556,,,,,
604731,,,,,
604916,,,,,
604917,,,,,
604919,,,,,
604921,,,,,
604932,,,,,
604939,,,,,
604942,,,,,
604966,,,,,
604982,,,,,
605009,,,,,
605102,,,,,
605207,,,,,
605246,,,,,
605390,,,,,
605438,,,,,
605594,,,,,
605679,,,,,
605832,,,,,
605854,,,,,
605916,,,,,
605930,,,,,
606097,,,,,
606179,,,,,
606194,,,,,
606229,,,,,
606377,,,,,
606410,,,,,
606412,,,,,
606414,,,,,
606420,,,,,
606422,,,,,
606450,,,,,
606465,,,,,
606546,,,,,
606562,,,,,
606572,,,,,
606685,,,,,
606697,,,,,
607097,,,,,
607300,,,,,
607398,,,,,
607493,,,,,
607642,,,,,
607725,,,,,
607735,,,,,
607778,,,,,
607804,,,,,
607887,,,,,
607889,,,,,
607892,,,,,
607909,,,,,
607914,,,,,
607937,,,,,
608000,,,,,
608041,,,,,
608047,,,,,
608264,,,,,
608419,,,,,
608578,,,,,
608623,,,,,
608647,,,,,
608738,,,,,
608766,,,,,
609010,,,,,
609046,,,,,
609047,,,,,
609307,,,,,
609679,,,,,
609704,,,,,
609804,,,,,
609811,,,,,
609812,,,,,
609815,,,,,
609864,,,,,
609871,,,,,
610032,,,,,
610059,,,,,
610260,,,,,
610362,,,,,
610428,,,,,
610553,,,,,
610725,,,,,
610745,,,,,
610750,,,,,
610763,,,,,
610780,,,,,
610906,,,,,
611012,,,,,
611017,,,,,
611023,,,,,
611060,,,,,
611228,,,,,
611315,,,,,
611383,,,,,
611531,,,,,
611688,,,,,
611690,,,,,
612210,,,,,
612217,,,,,
612252,,,,,
612255,,,,,
612355,,,,,
612361,,,,,
612484,,,,,
612488,,,,,
612656,,,,,
612658,,,,,
612661,,,,,
612684,,,,,
612757,,,,,
612891,,,,,
613158,,,,,
613160,,,,,
613164,,,,,
613171,,,,,
613173,,,,,
613175,,,,,
613177,,,,,
613196,,,,,
613200,,,,,
613203,,,,,
613208,,,,,
613293,,,,,
613416,,,,,
613418,,,,,
613735,,,,,
613738,,,,,
614064,,,,,
614072,,,,,
614495,,,,,
614546,,,,,
614556,,,,,
615127,,,,,
616342,,,,,
616735,,,,,
617116,,,,,
617472,,,,,
619082,,,,,
619941,,,,,
558962,,,,,
558983,,,,,
559168,,,,,
559382,,,,,
559414,,,,,
559584,,,,,
559851,,,,,
560074,,,,,
560567,,,,,
560676,,,,,
560773,,,,,
561312,,,,,
561457,,,,,
561591,,,,,
561640,,,,,
561841,,,,,
562090,,,,,
562270,,,,,
563706,,,,,
563733,,,,,
563735,,,,,
563769,,,,,
563794,,,,,
564105,,,,,
564129,,,,,
564144,,,,,
564245,,,,,
564268,,,,,
564626,,,,,
564898,,,,,
564958,,,,,
565513,,,,,
565582,,,,,
565607,,,,,
565715,,,,,
565888,,,,,
565919,,,,,
566133,,,,,
566339,,,,,
566346,,,,,
566358,,,,,
566369,,,,,
566392,,,,,
566813,,,,,
566814,,,,,
567033,,,,,
567363,,,,,
567402,,,,,
567500,,,,,
567627,,,,,
567754,,,,,
567929,,,,,
567958,,,,,
567979,,,,,
568502,,,,,
568533,,,,,
569035,,,,,
569141,,,,,
569854,,,,,
569862,,,,,
569930,,,,,
570137,,,,,
570157,,,,,
570168,,,,,
570271,,,,,
570351,,,,,
570623,,,,,
570759,,,,,
570783,,,,,
571083,,,,,
571441,,,,,
571503,,,,,
571516,,,,,
571554,,,,,
571693,,,,,
571779,,,,,
571871,,,,,
571907,,,,,
572051,,,,,
572067,,,,,
572103,,,,,
572416,,,,,
572436,,,,,
572504,,,,,
572508,,,,,
572514,,,,,
572733,,,,,
572752,,,,,
572765,,,,,
572898,,,,,
573043,,,,,
573063,,,,,
573208,,,,,
573225,,,,,
573411,,,,,
573433,,,,,
573453,,,,,
573519,,,,,
573578,,,,,
573654,,,,,
573777,,,,,
573790,,,,,
573821,,,,,
573893,,,,,
573986,,,,,
574065,,,,,
574125,,,,,
574194,,,,,
574212,,,,,
574250,,,,,
574320,,,,,
574549,,,,,
574648,,,,,
574708,,,,,
574973,,,,,
575018,,,,,
575100,,,,,
575124,,,,,
575290,,,,,
575387,,,,,
575560,,,,,
575681,,,,,
575929,,,,,
575930,,,,,
576158,,,,,
576483,,,,,
576600,,,,,
576841,,,,,
576882,,,,,
576935,,,,,
576981,,,,,
577069,,,,,
577096,,,,,
577099,,,,,
577256,,,,,
577280,,,,,
577286,,,,,
577376,,,,,
577498,,,,,
577648,,,,,
577680,,,,,
577824,,,,,
577914,,,,,
577915,,,,,
578030,,,,,
578109,,,,,
578197,,,,,
578447,,,,,
578546,,,,,
578578,,,,,
578600,,,,,
578676,,,,,
578717,,,,,
579279,,,,,
579316,,,,,
579549,,,,,
579571,,,,,
579619,,,,,
579762,,,,,
580094,,,,,
580346,,,,,
580360,,,,,
580540,,,,,
580612,,,,,
580646,,,,,
580880,,,,,
580883,,,,,
580960,,,,,
581139,,,,,
581305,,,,,
581431,,,,,
581530,,,,,
581586,,,,,
582123,,,,,
582190,,,,,
582305,,,,,
582333,,,,,
582394,,,,,
582406,,,,,
582474,,,,,
582574,,,,,
582578,,,,,
582636,,,,,
582650,,,,,
582833,,,,,
582878,,,,,
582940,,,,,
582958,,,,,
582975,,,,,
583012,,,,,
583039,,,,,
583098,,,,,
583113,,,,,
583142,,,,,
583170,,,,,
583191,,,,,
583240,,,,,
583433,,,,,
583459,,,,,
583473,,,,,
583609,,,,,
583708,,,,,
583873,,,,,
583964,,,,,
583970,,,,,
583977,,,,,
584042,,,,,
584178,,,,,
584408,,,,,
584580,,,,,
584766,,,,,
584813,,,,,
585170,,,,,
585200,,,,,
585212,,,,,
585406,,,,,
585603,,,,,
585611,,,,,
585693,,,,,
585779,,,,,
586078,,,,,
586165,,,,,
586346,,,,,
586416,,,,,
586440,,,,,
586535,,,,,
586581,,,,,
586742,,,,,
586843,,,,,
586996,,,,,
587192,,,,,
587194,,,,,
587223,,,,,
587297,,,,,
587409,,,,,
587418,,,,,
587423,,,,,
587722,,,,,
587732,,,,,
587754,,,,,
587755,,,,,
587810,,,,,
587923,,,,,
587985,,,,,
588117,,,,,
588265,,,,,
588355,,,,,
588642,,,,,
588883,,,,,
588910,,,,,
589067,,,,,
589123,,,,,
589296,,,,,
589302,,,,,
589411,,,,,
589508,,,,,
589903,,,,,
589950,,,,,
590202,,,,,
590231,,,,,
590325,,,,,
590360,,,,,
590362,,,,,
590372,,,,,
590625,,,,,
590994,,,,,
591030,,,,,
591223,,,,,
591299,,,,,
591420,,,,,
591501,,,,,
591518,,,,,
591589,,,,,
591591,,,,,
591787,,,,,
591820,,,,,
592147,,,,,
592205,,,,,
592290,,,,,
592317,,,,,
592322,,,,,
592471,,,,,
592480,,,,,
592496,,,,,
592618,,,,,
592624,,,,,
592772,,,,,
592854,,,,,
592900,,,,,
593023,,,,,
593081,,,,,
593385,,,,,
593427,,,,,
593444,,,,,
593510,,,,,
593513,,,,,
593514,,,,,
593593,,,,,
593631,,,,,
593685,,,,,
593694,,,,,
593695,,,,,
593711,,,,,
593712,,,,,
593727,,,,,
593743,,,,,
593798,,,,,
593898,,,,,
594015,,,,,
594056,,,,,
594456,,,,,
594468,,,,,
594529,,,,,
594677,,,,,
594693,,,,,
594762,,,,,
594776,,,,,
595103,,,,,
595138,,,,,
595295,,,,,
595345,,,,,
595499,,,,,
595570,,,,,
595672,,,,,
595678,,,,,
595818,,,,,
595854,,,,,
595874,,,,,
595925,,,,,
596017,,,,,
596107,,,,,
596108,,,,,
596114,,,,,
596144,,,,,
596242,,,,,
596305,,,,,
596372,,,,,
596390,,,,,
596417,,,,,
596451,,,,,
596535,,,,,
596596,,,,,
596847,,,,,
596892,,,,,
596897,,,,,
596964,,,,,
597050,,,,,
597102,,,,,
597286,,,,,
597301,,,,,
597742,,,,,
597790,,,,,
597878,,,,,
597886,,,,,
597894,,,,,
598000,,,,,
598230,,,,,
598243,,,,,
598252,,,,,
598253,,,,,
598351,,,,,
598462,,,,,
598623,,,,,
598709,,,,,
598760,,,,,
598865,,,,,
598883,,,,,
598969,,,,,
598986,,,,,
599037,,,,,
599230,,,,,
599402,,,,,
599739,,,,,
599748,,,,,
599785,,,,,
599787,,,,,
599794,,,,,
599836,,,,,
599840,,,,,
599895,,,,,
599908,,,,,
600121,,,,,
600279,,,,,
600370,,,,,
600684,,,,,
600740,,,,,
600771,,,,,
600856,,,,,
600966,,,,,
601243,,,,,
601251,,,,,
601346,,,,,
601455,,,,,
601497,,,,,
601499,,,,,
601504,,,,,
601635,,,,,
601655,,,,,
601885,,,,,
601887,,,,,
601896,,,,,
602009,,,,,
602014,,,,,
602066,,,,,
602147,,,,,
602245,,,,,
602458,,,,,
602496,,,,,
603012,,,,,
603035,,,,,
603036,,,,,
603123,,,,,
603210,,,,,
603270,,,,,
603287,,,,,
603440,,,,,
603446,,,,,
603601,,,,,
603627,,,,,
603661,,,,,
603908,,,,,
603912,,,,,
604116,,,,,
604154,,,,,
604187,,,,,
604200,,,,,
604204,,,,,
604238,,,,,
604292,,,,,
604315,,,,,
604543,,,,,
604556,,,,,
604731,,,,,
604916,,,,,
604917,,,,,
604919,,,,,
604921,,,,,
604932,,,,,
604939,,,,,
605246,,,,,
605390,,,,,
605438,,,,,
605679,,,,,
605832,,,,,
605854,,,,,
605916,,,,,
605930,,,,,
606097,,,,,
606179,,,,,
606229,,,,,
606377,,,,,
606410,,,,,
606412,,,,,
606414,,,,,
606420,,,,,
606422,,,,,
606450,,,,,
606458,,,,,
606562,,,,,
606572,,,,,
606697,,,,,
607097,,,,,
607398,,,,,
607493,,,,,
607725,,,,,
607735,,,,,
607778,,,,,
607804,,,,,
607887,,,,,
607889,,,,,
607892,,,,,
607909,,,,,
607914,,,,,
607937,,,,,
608000,,,,,
608047,,,,,
608264,,,,,
608419,,,,,
608578,,,,,
608623,,,,,
608647,,,,,
608738,,,,,
608766,,,,,
609010,,,,,
609046,,,,,
609307,,,,,
609679,,,,,
609704,,,,,
609804,,,,,
609811,,,,,
609812,,,,,
609815,,,,,
609817,,,,,
609864,,,,,
609871,,,,,
610032,,,,,
610260,,,,,
610362,,,,,
610428,,,,,
610553,,,,,
610725,,,,,
610745,,,,,
610750,,,,,
610763,,,,,
610906,,,,,
611012,,,,,
611017,,,,,
611023,,,,,
611060,,,,,
611268,,,,,
611383,,,,,
611531,,,,,
611690,,,,,
612210,,,,,
612217,,,,,
612252,,,,,
612255,,,,,
612355,,,,,
612361,,,,,
612517,,,,,
612656,,,,,
612658,,,,,
612661,,,,,
612684,,,,,
612891,,,,,
613158,,,,,
613164,,,,,
613171,,,,,
613173,,,,,
613177,,,,,
613196,,,,,
613200,,,,,
613203,,,,,
613208,,,,,
613293,,,,,
613416,,,,,
613418,,,,,
614064,,,,,
614072,,,,,
614495,,,,,
614546,,,,,
614556,,,,,
615127,,,,,
616342,,,,,
616735,,,,,
617116,,,,,
617472,,,,,
619082,,,,,
619941,,,,,
1340766,,,,,
1399285,,,,,
1405594,,,,,
1411627,,,,,
1421720,,,,,
1440341,,,,,
1467014,,,,,
1503056,,,,,
1536774,,,,,
1594621,,,,,
1624707,,,,,
1695710,,,,,
1726951,,,,,
1797168,,,,,
1886295,,,,,
1889565,,,,,
1903677,,,,,
1910175,,,,,
1939695,,,,,
1941248,,,,,
1946308,,,,,
2001687,,,,,
2006283,,,,,
2029037,,,,,
2034300,,,,,
2061889,,,,,
2062995,,,,,
2078479,,,,,
2083576,,,,,
2095379,,,,,
2111015,,,,,
2132966,,,,,
2147929,,,,,
2164944,,,,,
2174835,,,,,
2187146,,,,,
2196054,,,,,
2214631,,,,,
2226301,,,,,
2271644,,,,,
2284583,,,,,
2299338,,,,,
2320306,,,,,
2334319,,,,,
2338586,,,,,
2356809,,,,,
2390117,,,,,
2392824,,,,,
2400851,,,,,
2411595,,,,,
2415414,,,,,
2416774,,,,,
2420909,,,,,
2444641,,,,,
2451269,,,,,
2455066,,,,,
2455578,,,,,
2463213,,,,,
2463950,,,,,
2464683,,,,,
2468280,,,,,
2468706,,,,,
2473780,,,,,
2510414,,,,,
2512392,,,,,
2514379,,,,,
2532647,,,,,
2539858,,,,,
2540724,,,,,
2553890,,,,,
2564744,,,,,
2567158,,,,,
2575994,,,,,
2583791,,,,,
2585937,,,,,
2587329,,,,,
2588742,,,,,
2591421,,,,,
2607641,,,,,
2617839,,,,,
2619107,,,,,
2638377,,,,,
2638818,,,,,
2642717,,,,,
2680344,,,,,
2680885,,,,,
2691100,,,,,
2691566,,,,,
23798,,,,,
27759,,,,,
30091,,,,,
31849,,,,,
37622,,,,,
47855,,,,,
48040,,,,,
48503,,,,,
52797,,,,,
56789,,,,,
73489,,,,,
74585,,,,,
80717,,,,,
84812,,,,,
86291,,,,,
90243,,,,,
97567,,,,,
98268,,,,,
98720,,,,,
105527,,,,,
105883,,,,,
106588,,,,,
108760,,,,,
109372,,,,,
111942,,,,,
119898,,,,,
123716,,,,,
124909,,,,,
128889,,,,,
131051,,,,,
134563,,,,,
138289,,,,,
139549,,,,,
141949,,,,,
146165,,,,,
151917,,,,,
154011,,,,,
156311,,,,,
157795,,,,,
161491,,,,,
169213,,,,,
174487,,,,,
178963,,,,,
188026,,,,,
191269,,,,,
195096,,,,,
195938,,,,,
197240,,,,,
197412,,,,,
197759,,,,,
199029,,,,,
199663,,,,,
203640,,,,,
205788,,,,,
230081,,,,,
233317,,,,,
233752,,,,,
233957,,,,,
234929,,,,,
240993,,,,,
243851,,,,,
247902,,,,,
248653,,,,,
252257,,,,,
253577,,,,,
256998,,,,,
258035,,,,,
260179,,,,,
261466,,,,,
262639,,,,,
264744,,,,,
266331,,,,,
266564,,,,,
269082,,,,,
269204,,,,,
270646,,,,,
274247,,,,,
274971,,,,,
277812,,,,,
278794,,,,,
284906,,,,,
285050,,,,,
286402,,,,,
287107,,,,,
287309,,,,,
287679,,,,,
290089,,,,,
291544,,,,,
292537,,,,,
293712,,,,,
293754,,,,,
293760,,,,,
301987,,,,,
305935,,,,,
306964,,,,,
310933,,,,,
315105,,,,,
316076,,,,,
318848,,,,,
319618,,,,,
320051,,,,,
320757,,,,,
323090,,,,,
323606,,,,,
325887,,,,,
329030,,,,,
329192,,,,,
336478,,,,,
338741,,,,,
339494,,,,,
339608,,,,,
340911,,,,,
340965,,,,,
342685,,,,,
344568,,,,,
345128,,,,,
349554,,,,,
352112,,,,,
352688,,,,,
364073,,,,,
364871,,,,,
365631,,,,,
367433,,,,,
368077,,,,,
370859,,,,,
371530,,,,,
372658,,,,,
373848,,,,,
374038,,,,,
375960,,,,,
382920,,,,,
382979,,,,,
383571,,,,,
385820,,,,,
386889,,,,,
387700,,,,,
388975,,,,,
389101,,,,,
389471,,,,,
390958,,,,,
392060,,,,,
393327,,,,,
396114,,,,,
398067,,,,,
398525,,,,,
398891,,,,,
398956,,,,,
402993,,,,,
404269,,,,,
404671,,,,,
404708,,,,,
405945,,,,,
408975,,,,,
409930,,,,,
409945,,,,,
410052,,,,,
410357,,,,,
410537,,,,,
410842,,,,,
414028,,,,,
414350,,,,,
